customerID,gender,SeniorCitizen,tenure,PhoneService,InternetService,Contract,MonthlyCharges,TotalCharges,PaymentMethod,Churn
CUST109542,Male,,40.0,,No,month-to-month,104.63,3778.82,Credit card,No
CUST101078,Female,0.0,41.0,No,,One year,49.96,2220.3,,no
CUST102470,FEMALE,,11.0,yes,,Two year,24.47,288.82,Mailed check,yes
CUST104924,,,8.0,,Fiber optic,Month-to-month,91.85,802.77,,No
CUST106137,Female,0.0,33.0,No,DSL,One year,57.55,1771.44,,no
CUST100970,FEMALE,0.0,54.0,Yes,,Month-to-month,24.51,1394.97,,No
CUST104412,Female,1.0,24.0,No,,month-to-month,39.52,1057.89,Mailed check,No
CUST109069,,1.0,64.0,yes,Fiber optic,One year,27.07,2046.19,Credit card,no
CUST103903,FEMALE,1.0,5.0,,No,One year,63.48,352.83,Electronic check,NO
CUST107951,FEMALE,,36.0,Yes,No,One year,65.29,2627.53,Electronic check,No
CUST103353,,,49.0,yes,No,Month-to-month,91.24,4830.22,,Yes
CUST103238,FEMALE,0.0,63.0,,,Two year,64.27,4817.24,,no
CUST100106,,1.0,26.0,yes,DSL,One year,109.82,2289.69,Credit card,No
CUST105339,Male,,52.0,Yes,DSL,Month-to-month,44.54,2316.67,Bank transfer,no
CUST109625,Female,0.0,0.0,yes,No,Two year,78.28,65.59,Credit card,No
CUST101339,male,0.0,63.0,,dsl,One year,70.35,4348.77,Bank transfer,Yes
CUST100450,Male,0.0,24.0,No,Fiber optic,Two year,56.74,1389.08,,Yes
CUST107737,Male,,25.0,No,DSL,Two year,115.81,2730.21,Credit card,no
CUST102168,Female,,26.0,Yes,,Month-to-month,54.54,1577.13,,No
CUST109314,Female,,15.0,No,,Month-to-month,112.15,1533.33,Mailed check,Yes
CUST109399,male,,37.0,yes,No,month-to-month,31.25,1018.84,Mailed check,no
CUST105712,male,,48.0,yes,No,Two year,39.77,2140.2,Bank transfer,Yes
CUST107077,Female,0.0,66.0,No,dsl,Two year,31.63,1820.55,Credit card,no
CUST107738,FEMALE,1.0,45.0,Yes,dsl,month-to-month,112.1,5926.29,Electronic check,no
CUST103485,Female,0.0,63.0,No,dsl,month-to-month,109.56,8000.96,Bank transfer,No
CUST105702,FEMALE,0.0,18.0,No,DSL,One year,91.91,1520.7,Electronic check,Yes
CUST103989,,1.0,45.0,Yes,dsl,month-to-month,43.62,2142.87,Bank transfer,No
CUST103375,Female,0.0,63.0,yes,No,Two year,53.44,2908.04,,Yes
CUST100532,,0.0,20.0,Yes,DSL,One year,112.39,2328.8,Electronic check,No
CUST108217,Female,,34.0,yes,,Month-to-month,23.57,901.77,Bank transfer,No
CUST104521,Male,,20.0,,No,Month-to-month,77.34,1347.6,Electronic check,no
CUST109109,Male,1.0,12.0,Yes,Fiber optic,One year,20.55,236.39,,no
CUST103872,,1.0,8.0,Yes,DSL,month-to-month,36.85,301.25,Mailed check,Yes
CUST101746,,0.0,54.0,,Fiber optic,Two year,39.87,2542.17,Electronic check,No
CUST105938,Male,0.0,1.0,,,Two year,26.57,29.48,Mailed check,Yes
CUST109975,,1.0,23.0,yes,Fiber optic,One year,40.0,874.16,Bank transfer,Yes
CUST101441,,0.0,10.0,No,DSL,Two year,117.26,1186.73,,No
CUST105898,Male,0.0,37.0,Yes,Fiber optic,Month-to-month,79.0,2938.91,Credit card,No
CUST101496,FEMALE,,53.0,No,No,Month-to-month,27.96,1727.47,Credit card,Yes
CUST109303,male,0.0,54.0,Yes,Fiber optic,Two year,97.37,6272.95,,No
CUST101785,male,0.0,12.0,,,Two year,97.31,978.5,Electronic check,Yes
CUST101795,Female,1.0,51.0,yes,dsl,One year,36.68,2079.01,Credit card,No
CUST108706,Female,0.0,54.0,Yes,dsl,Two year,25.54,1451.24,Credit card,Yes
CUST100029,FEMALE,1.0,34.0,Yes,dsl,Two year,28.43,873.85,Credit card,Yes
CUST102067,FEMALE,0.0,24.0,yes,dsl,One year,51.24,1446.59,,Yes
CUST108628,,,34.0,,Fiber optic,Month-to-month,20.13,573.85,Bank transfer,no
CUST106418,FEMALE,1.0,18.0,yes,DSL,month-to-month,36.53,538.9,Credit card,Yes
CUST102114,Female,0.0,32.0,No,,month-to-month,21.61,696.53,Electronic check,No
CUST109295,Female,1.0,27.0,yes,dsl,Two year,29.57,891.93,Electronic check,No
CUST107689,male,,65.0,Yes,Fiber optic,Month-to-month,74.54,4004.63,,No
CUST106862,,0.0,58.0,No,,One year,52.35,3185.25,Bank transfer,no
CUST101737,Male,,17.0,No,Fiber optic,month-to-month,31.05,526.45,Bank transfer,No
CUST103101,,,7.0,,,One year,42.28,270.46,Bank transfer,Yes
CUST107937,,,0.0,Yes,Fiber optic,Month-to-month,68.36,62.34,,No
CUST101658,male,,64.0,Yes,DSL,One year,103.92,7466.85,Electronic check,no
CUST105419,male,0.0,0.0,yes,DSL,One year,88.97,72.45,Credit card,No
CUST103952,FEMALE,,50.0,,dsl,Month-to-month,70.95,4191.4,Mailed check,no
CUST108062,,0.0,57.0,yes,No,One year,55.72,2845.71,Bank transfer,No
CUST108402,Female,0.0,71.0,Yes,dsl,month-to-month,34.94,2611.51,Bank transfer,No
CUST107040,,0.0,0.0,yes,dsl,One year,29.55,33.86,Electronic check,NO
CUST100108,male,1.0,26.0,No,Fiber optic,Month-to-month,115.54,3438.87,,no
CUST103728,,1.0,1.0,,No,One year,110.01,98.8,Mailed check,No
CUST104176,,,40.0,,No,Two year,87.99,3791.48,,No
CUST103027,male,1.0,29.0,,DSL,Month-to-month,50.74,1202.34,Electronic check,no
CUST105756,male,1.0,35.0,,dsl,One year,33.55,1388.73,Mailed check,Yes
CUST105454,FEMALE,0.0,68.0,Yes,dsl,One year,62.12,4261.07,Electronic check,Yes
CUST107661,Male,1.0,46.0,yes,,month-to-month,31.31,1170.01,Credit card,No
CUST108326,FEMALE,0.0,49.0,No,dsl,Two year,106.17,6193.86,Bank transfer,No
CUST109890,FEMALE,,17.0,yes,dsl,One year,60.37,1094.72,Bank transfer,no
CUST103509,FEMALE,,55.0,,DSL,month-to-month,107.22,5902.77,Electronic check,no
CUST109957,Female,1.0,63.0,No,,One year,92.88,6862.24,Mailed check,Yes
CUST109378,Female,,37.0,,,One year,115.0,4563.11,,Yes
CUST102221,,1.0,10.0,No,,Two year,53.71,444.41,Electronic check,Yes
CUST103328,Male,,22.0,yes,No,Month-to-month,79.3,1944.57,Electronic check,Yes
CUST109931,FEMALE,,35.0,No,dsl,Two year,72.3,2350.58,Credit card,no
CUST102455,Male,1.0,0.0,Yes,DSL,One year,24.99,21.54,,Yes
CUST101568,,0.0,14.0,yes,DSL,month-to-month,99.34,1431.65,Mailed check,Yes
CUST107438,,,45.0,No,No,month-to-month,50.14,2634.23,,No
CUST105614,Female,1.0,16.0,No,No,Month-to-month,66.78,1017.62,Electronic check,No
CUST107695,FEMALE,1.0,15.0,Yes,Fiber optic,month-to-month,74.26,1084.82,,Yes
CUST105902,male,1.0,50.0,Yes,dsl,Two year,56.0,2327.01,Electronic check,No
CUST101981,Female,0.0,66.0,Yes,DSL,month-to-month,51.51,3320.86,Electronic check,No
CUST107234,,1.0,27.0,No,Fiber optic,One year,39.94,1187.08,Electronic check,Yes
CUST105665,,0.0,50.0,yes,No,Two year,96.72,3985.7,Bank transfer,Yes
CUST104205,Male,0.0,68.0,yes,Fiber optic,month-to-month,61.93,4789.34,Credit card,no
CUST109939,male,1.0,17.0,No,,Month-to-month,85.61,1424.53,Electronic check,Yes
CUST103245,,,18.0,,Fiber optic,Month-to-month,48.36,988.12,Bank transfer,no
CUST109529,male,0.0,29.0,,No,month-to-month,43.72,1228.38,Credit card,Yes
CUST108802,,0.0,11.0,Yes,No,month-to-month,41.46,390.66,Credit card,yes
CUST100668,,1.0,50.0,yes,Fiber optic,Month-to-month,57.98,2844.94,Electronic check,No
CUST102770,,1.0,32.0,yes,,Month-to-month,36.44,1203.69,Bank transfer,Yes
CUST104032,Female,,2.0,No,dsl,One year,86.95,200.94,Mailed check,yes
CUST105406,Male,,1.0,No,Fiber optic,Two year,37.62,39.35,Electronic check,yes
CUST106341,Female,0.0,21.0,Yes,,month-to-month,95.12,1736.28,Credit card,no
CUST101530,,1.0,38.0,Yes,No,Two year,46.71,1824.32,,No
CUST107923,male,,59.0,yes,Fiber optic,One year,73.37,4916.21,Bank transfer,no
CUST104022,male,,24.0,,,Month-to-month,87.71,1964.34,Electronic check,Yes
CUST105504,Male,1.0,26.0,yes,,Month-to-month,41.27,1254.19,,No
CUST101418,Male,0.0,66.0,yes,Fiber optic,One year,70.15,4093.13,Mailed check,No
CUST100293,Male,,17.0,Yes,Fiber optic,Month-to-month,83.06,1627.33,,no
CUST100683,Male,0.0,42.0,,Fiber optic,One year,52.12,2481.26,Bank transfer,no
CUST103717,FEMALE,1.0,44.0,,Fiber optic,month-to-month,100.91,4446.97,Bank transfer,no
CUST108610,Male,0.0,3.0,Yes,DSL,month-to-month,66.19,173.07,Electronic check,Yes
CUST100318,male,,51.0,Yes,Fiber optic,One year,91.09,5045.04,Bank transfer,no
CUST102957,Female,,13.0,yes,dsl,One year,98.41,1140.07,Credit card,Yes
CUST109893,,0.0,12.0,,,One year,20.87,256.26,Electronic check,No
CUST106531,,,30.0,No,,Month-to-month,82.44,2778.95,Credit card,No
CUST103025,Female,0.0,5.0,Yes,Fiber optic,month-to-month,109.43,466.88,Electronic check,NO
CUST107928,FEMALE,,53.0,yes,,Month-to-month,55.38,3387.2,Mailed check,no
CUST104226,male,,70.0,,No,month-to-month,52.66,4417.69,Mailed check,no
CUST100542,,1.0,59.0,,Fiber optic,Month-to-month,119.4,7974.36,Mailed check,Yes
CUST105312,Female,,59.0,yes,DSL,One year,66.94,3988.53,Mailed check,No
CUST102995,Female,,20.0,No,dsl,Month-to-month,92.05,1701.9,Credit card,No
CUST105749,male,1.0,36.0,Yes,dsl,Two year,75.68,2330.86,Electronic check,No
CUST109987,FEMALE,1.0,59.0,yes,No,One year,69.29,3764.01,Bank transfer,Yes
CUST100014,Female,0.0,0.0,,DSL,month-to-month,36.88,32.31,Electronic check,No
CUST106849,Male,1.0,4.0,Yes,dsl,Two year,94.74,332.45,Mailed check,No
CUST109597,male,0.0,45.0,No,dsl,One year,27.75,1388.96,Mailed check,Yes
CUST109405,male,1.0,65.0,Yes,,Two year,103.66,6310.97,,no
CUST100590,FEMALE,1.0,62.0,Yes,dsl,Two year,60.08,3376.09,Credit card,Yes
CUST103772,,1.0,50.0,Yes,Fiber optic,month-to-month,118.38,6938.14,Mailed check,No
CUST103704,male,,1.0,Yes,Fiber optic,One year,28.06,24.36,,NO
CUST102328,FEMALE,0.0,46.0,Yes,dsl,month-to-month,53.63,2153.81,Mailed check,Yes
CUST102358,FEMALE,,46.0,yes,Fiber optic,Two year,84.13,3624.69,Electronic check,Yes
CUST109221,,,6.0,,Fiber optic,month-to-month,55.02,318.15,Mailed check,No
CUST104938,Female,1.0,72.0,Yes,dsl,Month-to-month,46.29,3252.72,,No
CUST108791,Male,1.0,32.0,Yes,No,Month-to-month,37.75,1122.76,Electronic check,Yes
CUST108855,male,1.0,70.0,No,No,month-to-month,99.24,8302.25,Electronic check,No
CUST108283,Male,1.0,46.0,yes,dsl,One year,94.56,4444.26,Mailed check,No
CUST103827,,,38.0,yes,DSL,One year,115.75,4444.12,Bank transfer,No
CUST107476,,0.0,69.0,yes,,Two year,52.6,2912.46,,Yes
CUST104111,Female,1.0,9.0,No,,Two year,39.36,381.5,Electronic check,No
CUST102498,,0.0,41.0,Yes,No,Two year,49.69,2088.41,,no
CUST100487,male,,51.0,No,dsl,month-to-month,102.42,4889.09,Bank transfer,No
CUST105936,,,0.0,yes,No,One year,101.93,90.09,,yes
CUST104271,,0.0,20.0,No,,Two year,50.47,1082.21,,No
CUST106968,,1.0,29.0,,,Two year,85.16,2961.06,,Yes
CUST104281,male,1.0,26.0,,Fiber optic,Two year,119.95,3442.28,Bank transfer,no
CUST104075,FEMALE,,53.0,Yes,Fiber optic,Two year,,,Bank transfer,No
CUST105636,FEMALE,0.0,49.0,,DSL,Month-to-month,76.46,4256.72,,No
CUST106252,Male,1.0,25.0,No,dsl,Month-to-month,107.46,2559.75,Mailed check,no
CUST100092,male,0.0,64.0,,No,Month-to-month,,,Electronic check,No
CUST106134,Female,0.0,42.0,No,No,month-to-month,68.17,3177.43,Electronic check,No
CUST105979,Male,1.0,51.0,Yes,,month-to-month,66.18,3479.25,,Yes
CUST108223,FEMALE,1.0,26.0,,dsl,Month-to-month,48.27,1376.95,Electronic check,No
CUST101901,FEMALE,,6.0,No,No,month-to-month,99.21,503.67,Mailed check,NO
CUST105140,FEMALE,,27.0,Yes,No,Month-to-month,60.83,1951.41,Credit card,Yes
CUST109068,,1.0,42.0,,dsl,month-to-month,113.71,4607.79,Credit card,Yes
CUST105931,male,,52.0,Yes,,Two year,113.49,6289.18,Electronic check,No
CUST103422,FEMALE,1.0,34.0,yes,No,One year,118.59,3667.68,Credit card,No
CUST107963,Male,,46.0,,No,Two year,109.97,6013.99,Bank transfer,No
CUST102685,,,4.0,Yes,,Two year,106.41,507.31,Credit card,NO
CUST103799,,1.0,13.0,No,dsl,One year,109.95,1553.78,Bank transfer,no
CUST100496,FEMALE,,60.0,,dsl,One year,114.12,6799.23,Credit card,no
CUST103437,FEMALE,0.0,19.0,yes,,Month-to-month,58.82,1093.29,,no
CUST104942,,0.0,30.0,No,dsl,Month-to-month,49.45,1333.29,Mailed check,No
CUST101880,male,0.0,62.0,yes,,Month-to-month,52.47,3071.29,,No
CUST100304,FEMALE,0.0,2.0,Yes,No,One year,54.04,92.14,,No
CUST109212,male,1.0,32.0,yes,Fiber optic,month-to-month,26.04,911.85,Electronic check,No
CUST104963,,1.0,44.0,No,Fiber optic,One year,27.49,1102.67,Mailed check,Yes
CUST109937,Female,0.0,39.0,yes,DSL,Two year,88.45,2870.29,Electronic check,no
CUST107481,Female,,20.0,No,,Two year,84.3,1524.59,Electronic check,no
CUST107952,Female,0.0,10.0,,No,month-to-month,26.48,294.97,Credit card,yes
CUST108997,Male,1.0,29.0,Yes,No,Month-to-month,64.85,2208.38,Bank transfer,no
CUST102233,male,0.0,31.0,yes,dsl,Month-to-month,70.74,1760.64,Electronic check,No
CUST107685,FEMALE,0.0,36.0,No,Fiber optic,Two year,72.46,2445.41,Electronic check,no
CUST104265,Male,,7.0,No,dsl,month-to-month,86.23,658.1,,Yes
CUST103130,FEMALE,1.0,42.0,Yes,No,One year,74.72,2958.78,,Yes
CUST100856,FEMALE,1.0,50.0,yes,,month-to-month,76.34,3316.08,Credit card,Yes
CUST101277,Female,1.0,12.0,yes,No,Month-to-month,32.29,314.78,Credit card,no
CUST107791,FEMALE,,,No,dsl,Month-to-month,67.47,,,no
CUST109231,Female,0.0,51.0,,No,Two year,102.64,4371.1,Electronic check,No
CUST109697,,1.0,45.0,Yes,,Month-to-month,114.84,5184.79,,Yes
CUST107822,male,1.0,33.0,,dsl,month-to-month,29.47,949.07,Credit card,no
CUST103287,Male,0.0,54.0,yes,DSL,One year,63.3,3599.25,Electronic check,No
CUST102119,Male,1.0,6.0,Yes,DSL,One year,31.68,221.46,,No
CUST106006,,,41.0,yes,No,Month-to-month,20.38,810.03,Bank transfer,No
CUST104097,Male,1.0,40.0,No,,Month-to-month,23.2,871.38,Credit card,No
CUST105412,,,18.0,yes,dsl,month-to-month,98.51,1437.39,Bank transfer,Yes
CUST106391,Male,,37.0,No,dsl,Month-to-month,87.08,3677.54,Electronic check,No
CUST101886,male,,17.0,Yes,,One year,26.15,405.87,Bank transfer,No
CUST104248,male,0.0,0.0,,dsl,Month-to-month,107.81,127.02,,No
CUST101576,Female,,3.0,No,No,Two year,96.11,271.02,Electronic check,NO
CUST104932,,0.0,56.0,Yes,Fiber optic,month-to-month,46.0,2340.38,Mailed check,Yes
CUST101026,FEMALE,0.0,59.0,,Fiber optic,One year,94.34,6370.24,Mailed check,No
CUST108518,,1.0,39.0,Yes,dsl,Two year,,,Bank transfer,Yes
CUST100388,Male,1.0,72.0,Yes,,month-to-month,102.82,6972.22,Bank transfer,no
CUST103542,Female,,30.0,Yes,,Month-to-month,84.92,2463.94,Bank transfer,no
CUST106811,male,,6.0,No,Fiber optic,Two year,68.22,419.52,Mailed check,Yes
CUST102239,,,53.0,No,,Month-to-month,112.8,5340.78,Credit card,no
CUST106473,male,1.0,68.0,Yes,DSL,month-to-month,75.61,4825.12,,no
CUST101575,,0.0,17.0,Yes,Fiber optic,Month-to-month,23.46,471.98,Electronic check,Yes
CUST103723,male,1.0,60.0,No,,Two year,34.95,1695.1,Credit card,No
CUST104510,FEMALE,0.0,37.0,,dsl,Month-to-month,103.14,3864.84,,Yes
CUST103315,Female,1.0,44.0,Yes,No,Month-to-month,24.76,1220.5,,Yes
CUST104401,Female,1.0,39.0,No,No,One year,39.34,1348.57,Credit card,no
CUST100088,male,,13.0,yes,DSL,Two year,22.32,238.0,Electronic check,no
CUST100510,Female,1.0,25.0,yes,DSL,month-to-month,115.45,2960.26,Bank transfer,no
CUST108029,FEMALE,0.0,42.0,,DSL,One year,33.01,1580.51,Credit card,no
CUST109042,Female,,70.0,yes,dsl,month-to-month,79.61,4870.97,Bank transfer,Yes
CUST108484,,0.0,57.0,yes,dsl,Month-to-month,99.54,6651.08,Electronic check,Yes
CUST105826,,0.0,12.0,No,Fiber optic,Month-to-month,27.96,272.31,Credit card,No
CUST105491,Male,0.0,33.0,Yes,dsl,Two year,57.49,1710.98,Bank transfer,Yes
CUST107799,Female,0.0,42.0,Yes,,Month-to-month,82.88,3687.94,Bank transfer,Yes
CUST108525,Female,1.0,29.0,Yes,DSL,Two year,67.26,1692.79,Credit card,no
CUST105857,Female,,14.0,yes,DSL,One year,22.49,287.8,Credit card,no
CUST104698,FEMALE,1.0,60.0,No,dsl,Month-to-month,110.44,5782.69,Credit card,Yes
CUST109147,FEMALE,1.0,27.0,Yes,No,Month-to-month,89.44,2856.93,,no
CUST102927,FEMALE,0.0,11.0,No,Fiber optic,Two year,55.41,690.94,Credit card,yes
CUST108974,,0.0,54.0,No,DSL,month-to-month,74.77,4277.28,Mailed check,Yes
CUST109979,Female,,63.0,Yes,No,month-to-month,30.59,1674.78,Electronic check,no
CUST104174,Female,,61.0,yes,Fiber optic,month-to-month,,,Mailed check,Yes
CUST105608,,,16.0,,Fiber optic,Month-to-month,38.3,733.13,,Yes
CUST100416,Female,1.0,67.0,Yes,,Month-to-month,74.75,4434.97,Electronic check,No
CUST102846,FEMALE,,44.0,,,Two year,94.05,4799.99,Bank transfer,no
CUST106962,Male,,15.0,Yes,,Month-to-month,55.1,938.56,Mailed check,No
CUST108333,Female,,67.0,No,DSL,Two year,80.17,4863.68,Bank transfer,Yes
CUST103949,Male,1.0,5.0,No,DSL,One year,102.28,413.77,,NO
CUST103024,male,1.0,58.0,Yes,dsl,Two year,61.01,3011.2,Mailed check,no
CUST105391,,1.0,34.0,yes,,Two year,70.72,2514.48,Bank transfer,no
CUST109392,FEMALE,0.0,33.0,Yes,No,Month-to-month,112.59,3909.27,Bank transfer,No
CUST106792,Male,1.0,64.0,No,DSL,Two year,100.35,6789.5,Electronic check,Yes
CUST104899,,1.0,17.0,,No,Month-to-month,81.41,1652.96,Electronic check,No
CUST109689,Female,,3.0,yes,Fiber optic,One year,70.7,242.59,Credit card,yes
CUST100399,,0.0,34.0,Yes,dsl,Two year,33.98,1165.45,Mailed check,No
CUST104366,,,17.0,yes,dsl,One year,95.44,1703.68,,no
CUST107182,,,63.0,,Fiber optic,month-to-month,55.35,3219.68,Bank transfer,Yes
CUST107910,male,0.0,3.0,No,,One year,101.14,325.99,Mailed check,No
CUST109397,FEMALE,1.0,5.0,yes,,month-to-month,81.34,484.43,,Yes
CUST103535,Female,1.0,,No,,month-to-month,31.94,,,no
CUST106539,FEMALE,1.0,21.0,No,No,One year,74.17,1673.55,Credit card,No
CUST108922,Male,1.0,17.0,No,,Month-to-month,52.98,1022.96,Credit card,Yes
CUST102769,FEMALE,,68.0,yes,Fiber optic,One year,54.14,3715.35,Credit card,Yes
CUST101068,male,1.0,22.0,No,,month-to-month,,,,no
CUST108109,Male,,53.0,Yes,No,Month-to-month,32.11,1947.3,Electronic check,No
CUST104721,,0.0,39.0,,No,month-to-month,103.19,3901.9,Bank transfer,Yes
CUST108406,,,49.0,,,Two year,38.37,1661.38,Bank transfer,No
CUST101569,Female,,57.0,,No,Two year,111.86,5420.08,Credit card,no
CUST109019,FEMALE,1.0,38.0,Yes,Fiber optic,Month-to-month,54.41,2006.07,Credit card,No
CUST103914,male,1.0,16.0,,,month-to-month,107.48,1707.24,Credit card,No
CUST108374,Female,,70.0,Yes,dsl,month-to-month,66.53,5230.69,,no
CUST101741,,1.0,19.0,No,dsl,month-to-month,90.95,1516.53,Credit card,No
CUST100582,FEMALE,,63.0,yes,DSL,month-to-month,75.22,4924.4,,No
CUST103314,FEMALE,,31.0,Yes,No,Two year,69.08,2201.45,Electronic check,no
CUST103879,,1.0,54.0,,No,One year,94.66,4173.91,Electronic check,no
CUST107199,male,0.0,52.0,yes,Fiber optic,Month-to-month,68.13,3665.13,Electronic check,Yes
CUST108423,Female,0.0,51.0,,dsl,month-to-month,107.47,4580.52,Mailed check,No
CUST101793,FEMALE,0.0,72.0,yes,No,month-to-month,102.73,6744.02,Electronic check,No
CUST100360,FEMALE,1.0,60.0,No,No,Two year,86.72,5831.59,Bank transfer,Yes
CUST105156,,,3.0,No,Fiber optic,Month-to-month,33.67,113.23,Credit card,No
CUST100291,Male,0.0,70.0,No,dsl,One year,77.84,5104.51,Mailed check,No
CUST104528,,,47.0,Yes,DSL,One year,119.55,5729.58,Mailed check,Yes
CUST100101,,1.0,4.0,No,Fiber optic,One year,53.03,170.88,Electronic check,NO
CUST108936,Female,1.0,3.0,yes,,Month-to-month,64.33,158.06,Credit card,NO
CUST109859,,1.0,72.0,yes,dsl,month-to-month,29.77,2348.53,,Yes
CUST106791,Female,0.0,29.0,yes,dsl,Two year,117.26,2761.31,Bank transfer,Yes
CUST103661,,0.0,42.0,,No,month-to-month,40.51,2008.63,Credit card,no
CUST104137,male,0.0,9.0,,Fiber optic,month-to-month,113.96,1198.76,Bank transfer,NO
CUST105138,male,1.0,12.0,,No,month-to-month,38.7,509.85,Bank transfer,Yes
CUST103679,male,1.0,,No,dsl,One year,82.03,,Mailed check,Yes
CUST106188,,0.0,13.0,No,No,Two year,110.69,1281.53,Electronic check,No
CUST104379,Male,1.0,1.0,yes,dsl,Two year,,,Electronic check,yes
CUST106432,,1.0,49.0,yes,Fiber optic,Two year,48.67,2043.73,Electronic check,No
CUST102036,male,,6.0,Yes,Fiber optic,Month-to-month,92.91,584.97,,NO
CUST107924,FEMALE,0.0,59.0,yes,,One year,52.17,3182.66,Credit card,no
CUST106545,,1.0,35.0,Yes,dsl,Two year,106.77,4257.75,,no
CUST107976,Female,1.0,5.0,No,,One year,45.77,188.29,Electronic check,No
CUST102523,,,68.0,,DSL,month-to-month,96.15,5780.78,Credit card,no
CUST107474,male,,22.0,No,dsl,One year,81.45,2075.66,,Yes
CUST102542,Male,1.0,56.0,yes,No,One year,57.66,3624.54,,No
CUST100563,male,,37.0,Yes,No,Two year,37.43,1391.89,Mailed check,No
CUST106686,Male,0.0,54.0,,dsl,One year,103.95,5130.96,Electronic check,No
CUST106604,Female,,36.0,Yes,DSL,Two year,43.69,1868.35,Mailed check,No
CUST103529,male,0.0,16.0,,dsl,Month-to-month,92.7,1763.23,Mailed check,no
CUST101578,Female,0.0,59.0,No,DSL,One year,40.35,2317.31,Credit card,no
CUST100718,,,3.0,Yes,No,Two year,81.64,274.25,Electronic check,NO
CUST100063,male,0.0,37.0,yes,dsl,Two year,38.87,1669.48,,no
CUST108242,Female,0.0,63.0,yes,dsl,month-to-month,82.17,4332.65,Credit card,Yes
CUST104993,,,32.0,,Fiber optic,Two year,68.81,2242.49,,Yes
CUST106634,,1.0,10.0,yes,Fiber optic,month-to-month,89.47,911.22,Bank transfer,Yes
CUST101393,male,,14.0,Yes,No,One year,111.68,1482.94,,Yes
CUST102840,male,1.0,3.0,Yes,No,Month-to-month,96.72,293.32,Mailed check,No
CUST108769,Male,1.0,42.0,,DSL,Two year,27.99,1257.78,Electronic check,No
CUST105990,male,0.0,2.0,Yes,DSL,Month-to-month,58.7,97.62,Mailed check,Yes
CUST106997,Female,,48.0,Yes,No,Month-to-month,81.6,3946.41,Mailed check,Yes
CUST109233,FEMALE,,4.0,Yes,dsl,Month-to-month,39.36,128.62,Bank transfer,yes
CUST102150,Male,1.0,61.0,No,,Month-to-month,103.4,7398.85,Bank transfer,Yes
CUST100245,Male,1.0,49.0,No,No,Month-to-month,40.92,2068.01,Mailed check,no
CUST102344,,0.0,,No,dsl,One year,56.54,,Mailed check,No
CUST106828,Male,,10.0,yes,No,Month-to-month,74.36,829.28,,No
CUST107760,FEMALE,1.0,56.0,,dsl,Month-to-month,48.82,2531.99,Credit card,No
CUST104618,male,1.0,31.0,No,,Two year,101.33,2604.3,Bank transfer,No
CUST103445,FEMALE,,65.0,,No,Two year,89.56,6732.44,,no
CUST102676,,1.0,27.0,Yes,No,month-to-month,,,,no
CUST100333,Female,1.0,72.0,No,,month-to-month,41.35,3539.1,,Yes
CUST108821,FEMALE,0.0,55.0,Yes,,Two year,90.91,5016.04,Credit card,No
CUST103933,,0.0,6.0,yes,Fiber optic,Month-to-month,114.72,638.26,Bank transfer,No
CUST103994,Female,,40.0,No,No,One year,91.78,3104.81,Mailed check,no
CUST104625,Male,,21.0,,Fiber optic,One year,113.22,2119.34,Bank transfer,No
CUST100263,Male,,65.0,,,month-to-month,82.95,4731.87,,No
CUST104475,male,0.0,70.0,yes,Fiber optic,Two year,61.12,3929.7,Credit card,Yes
CUST103819,male,,62.0,Yes,DSL,One year,113.74,8348.21,,Yes
CUST108894,Female,,17.0,yes,DSL,Two year,94.48,1388.6,,No
CUST100623,FEMALE,,54.0,,No,month-to-month,59.52,3748.79,Electronic check,no
CUST107382,,0.0,18.0,Yes,dsl,Two year,88.16,1731.69,Credit card,no
CUST108405,FEMALE,0.0,65.0,No,dsl,Month-to-month,25.17,1688.85,Bank transfer,no
CUST105221,Male,1.0,3.0,Yes,DSL,month-to-month,86.15,250.77,Mailed check,yes
CUST101501,male,1.0,3.0,yes,,Month-to-month,103.67,296.0,Mailed check,NO
CUST109658,Female,,27.0,yes,dsl,month-to-month,66.62,1602.67,Credit card,Yes
CUST109280,male,1.0,20.0,yes,DSL,One year,67.56,1299.5,Bank transfer,no
